"zip","state","latitude","longitude","population"
59252,"MT",48.893223,-104.7741,222
59253,"MT",48.730966,-105.85564,180
59254,"MT",48.77466,-104.56769,2428
59255,"MT",48.136011,-105.16175,3691
59257,"MT",48.750625,-104.96702,81
59258,"MT",48.591968,-104.61326,145
59259,"MT",47.777938,-105.04227,413
59260,"MT",48.717859,-106.07899,178
59261,"MT",48.544159,-107.40301,548
59262,"MT",47.463172,-104.36846,742
59263,"MT",48.809655,-105.45829,1505
59270,"MT",47.683129,-104.20547,7061
59274,"MT",47.859083,-105.35001,246
59275,"MT",48.887447,-104.20951,349
59276,"MT",48.897816,-105.16316,45
59301,"MT",46.343483,-105.81164,11314
59311,"MT",45.189905,-104.38569,209
59313,"MT",46.357253,-104.25299,2407
59314,"MT",45.078881,-105.37586,145
59315,"MT",47.441629,-104.86652,197
59317,"MT",45.385223,-105.34448,1214
59318,"MT",47.426998,-107.44215,147
59322,"MT",47.049949,-106.58157,185
59323,"MT",45.915952,-106.65505,2431
59324,"MT",45.797477,-104.47482,975
59326,"MT",46.810255,-105.04391,272
59327,"MT",46.077231,-106.68186,3068
59330,"MT",47.107345,-104.72683,8319
59332,"MT",45.386374,-104.75677,176
59333,"MT",46.271872,-106.21374,35
59336,"MT",46.429205,-104.94036,122
59337,"MT",47.349999,-106.95207,820
59338,"MT",46.579645,-105.62183,183
59339,"MT",47.253136,-105.19476,130
59343,"MT",45.666174,-105.47959,149
59344,"MT",46.43208,-104.61063,387
59347,"MT",46.632549,-106.39641,346
59348,"MT",45.365698,-105.95632,14
59349,"MT",46.897901,-105.46339,927
59351,"MT",45.942409,-105.71211,77
59353,"MT",46.969132,-104.19232,1068
59354,"MT",46.127895,-104.45228,43
59401,"MT",47.509157,-111.27408,14377
59404,"MT",47.514307,-111.34499,24775
59405,"MT",47.476152,-111.26909,32022
59410,"MT",47.503261,-112.48018,765
59411,"MT",48.871429,-113.43734,512
59412,"MT",47.351391,-110.86564,1623
59414,"MT",47.526385,-111.27845,864
59416,"MT",48.037351,-111.66825,495
59417,"MT",48.556986,-113.0698,6606
59419,"MT",48.007556,-112.32535,74
59420,"MT",47.834943,-110.98801,174
59421,"MT",47.223693,-111.70821,1786
59422,"MT",47.840047,-112.35083,3052
59424,"MT",47.383325,-110.02055,20
59425,"MT",48.190331,-111.96872,3760
59427,"MT",48.680309,-112.47009,5292
59430,"MT",47.316304,-109.96291,480
59432,"MT",48.177132,-112.61804,194
59433,"MT",47.895071,-111.77961,688
59434,"MT",48.424793,-113.20424,469
59436,"MT",47.624913,-112.03006,1894
59440,"MT",47.696452,-111.15265,202
59441,"MT",46.906403,-109.09551,116
59442,"MT",47.83055,-110.64869,1976
59443,"MT",47.547517,-111.82545,729
59444,"MT",48.635319,-111.24083,206
59446,"MT",47.661952,-110.1846,677
59447,"MT",47.268612,-110.44229,283
59448,"MT",48.309341,-112.81115,1125
59450,"MT",47.530558,-110.57208,543
59451,"MT",47.468715,-109.35624,1031
59452,"MT",46.883052,-110.09673,628
59453,"MT",46.678858,-109.64119,272
59454,"MT",48.744885,-111.97141,226
59456,"MT",48.281911,-111.30771,107
59457,"MT",47.054233,-109.48065,9022
59460,"MT",48.008655,-110.47512,212
59462,"MT",47.089167,-109.91488,239
59463,"MT",47.057303,-110.84279,181
59464,"MT",46.956343,-109.7023,466
59465,"MT",46.926021,-110.71696,94
59466,"MT",48.842195,-111.59529,135
59467,"MT",48.093269,-112.30254,83
59468,"MT",47.69094,-111.63998,620
59469,"MT",47.261238,-110.725,184
59471,"MT",47.377169,-108.84397,435
59472,"MT",47.409591,-111.13517,483
59474,"MT",48.479975,-111.76863,3771
59477,"MT",47.459112,-111.96711,302
59479,"MT",47.104848,-110.26076,955
59480,"MT",47.188396,-111.16349,581
59482,"MT",48.881178,-111.91516,847
59483,"MT",47.465072,-111.79735,534
59484,"MT",48.979905,-111.92471,158
59485,"MT",47.429273,-111.59357,590
59486,"MT",48.336146,-112.31498,1333
59487,"MT",47.577613,-111.60477,1328
59501,"MT",48.584562,-109.78365,13228
59520,"MT",48.141017,-110.06828,1273
59521,"MT",48.321712,-109.9578,2896
59522,"MT",48.487928,-111.00381,1576
59523,"MT",48.485856,-109.17406,2579
59524,"MT",48.148715,-108.37109,733
59525,"MT",48.733088,-110.32495,325
59526,"MT",48.483212,-108.72208,2582
59527,"MT",48.023133,-108.69955,1086
59528,"MT",48.555089,-110.41769,310
59529,"MT",48.843446,-108.73813,69
59530,"MT",48.631693,-110.67384,183
59531,"MT",48.675352,-110.8269,388
59532,"MT",48.597362,-110.077,223
59535,"MT",48.031253,-109.28416,110
59537,"MT",48.817553,-107.87318,141
59538,"MT",48.235694,-107.80711,3161
59540,"MT",48.525132,-110.54993,386
59542,"MT",48.824171,-108.44428,281
59544,"MT",48.751881,-107.61505,194
59545,"MT",48.962291,-111.16737,44
59546,"MT",47.896703,-108.54135,117
59547,"MT",48.607955,-109.01285,46
59601,"MT",46.588803,-112.04193,28671
59602,"MT",46.696501,-111.96895,18272
59631,"MT",46.231547,-112.34456,247
59632,"MT",46.205729,-112.06748,1829
59633,"MT",46.818147,-112.3409,241
59634,"MT",46.479732,-111.97496,4225
59635,"MT",46.578943,-111.8821,5915
59636,"MT",46.620549,-112.10446,37
59638,"MT",46.376532,-112.14074,364
59639,"MT",46.973643,-112.62547,1324
59640,"MT",46.748706,-112.30023,80
59642,"MT",46.24656,-110.79404,52
59643,"MT",46.186442,-111.56253,523
59644,"MT",46.394352,-111.44665,3434
59645,"MT",46.615309,-111.01063,1623
59648,"MT",47.035168,-112.09073,751
59701,"MT",45.996957,-112.51279,33619
59710,"MT",45.125532,-112.12007,349
59711,"MT",46.141686,-112.98902,9163
59713,"MT",46.650216,-112.59075,214
59714,"MT",45.85291,-111.18037,10593
59715,"MT",45.707153,-110.9878,29888
59716,"MT",45.268367,-111.32651,559
59718,"MT",45.680811,-111.137,16701
59720,"MT",44.99257,-111.62521,220
59721,"MT",45.849728,-111.86233,392
59722,"MT",46.392658,-112.7369,5753
59725,"MT",45.146179,-112.77411,8011
59727,"MT",45.794048,-112.77595,159
59728,"MT",46.481128,-112.43358,378
59729,"MT",45.30767,-111.70176,1983
59730,"MT",45.417898,-111.19888,1654
59731,"MT",46.565168,-112.80722,213
59733,"MT",46.606751,-112.97866,117
59735,"MT",45.688676,-111.78292,315
59736,"MT",45.26938,-113.35533,117
59739,"MT",44.712015,-112.25568,405
59740,"MT",45.462512,-111.76367,401
59741,"MT",45.810687,-111.33138,3904
59743,"MT",45.631031,-112.6757,181
59745,"MT",45.587974,-111.60577,102
59746,"MT",45.534274,-113.17025,111
59747,"MT",45.659738,-111.88987,200
59748,"MT",46.025762,-112.77156,334
59749,"MT",45.528809,-112.1097,1482
59750,"MT",45.946694,-112.6987,401
59751,"MT",45.681898,-112.30548,143
59752,"MT",45.899881,-111.53143,3103
59754,"MT",45.513742,-112.4186,935
59755,"MT",45.296409,-111.94237,158
59756,"MT",46.201464,-112.76555,296
59758,"MT",44.727561,-111.18723,1666
59759,"MT",45.851349,-112.1695,3252
59761,"MT",45.595349,-113.61624,328
59762,"MT",45.757767,-112.99552,322
59801,"MT",46.855423,-114.01229,28839
59802,"MT",46.896821,-113.95551,17930
59803,"MT",46.790915,-114.00439,14003
59804,"MT",46.854974,-114.10566,7371
59808,"MT",46.92275,-114.07639,11256
59820,"MT",46.971146,-114.49692,1242
59821,"MT",47.169203,-114.05215,2441
59823,"MT",46.900409,-113.64027,1029
59824,"MT",47.425832,-114.17894,1816
59825,"MT",46.716741,-113.62908,2386
59826,"MT",47.500385,-113.72687,587
59827,"MT",45.905748,-114.07478,222
59828,"MT",46.313969,-114.04819,4215
59829,"MT",45.836508,-114.20624,2844
59831,"MT",47.291275,-114.37296,481
59832,"MT",46.695594,-113.22547,775
59833,"MT",46.642043,-114.07435,4812
59834,"MT",47.049623,-114.25074,1644
59836,"MT",47.015705,-113.42635,275
59837,"MT",46.522136,-113.29281,169
59840,"MT",46.214883,-114.14786,12359
59841,"MT",46.336533,-114.22296,463
59842,"MT",47.365882,-115.49151,45
59843,"MT",46.878117,-112.97934,255
59844,"MT",48.03036,-115.96844,587
59845,"MT",47.740524,-114.63534,1134
59846,"MT",47.107612,-114.44619,1432
59847,"MT",46.752798,-114.35326,4914
59848,"MT",47.689156,-114.67899,117
59851,"MT",46.871508,-113.88196,106
59853,"MT",48.017227,-115.81962,590
59854,"MT",47.044698,-113.09214,250
59855,"MT",47.597618,-114.11853,664
59858,"MT",46.293656,-113.36273,1512
59859,"MT",47.452071,-114.8171,3456
59860,"MT",47.696131,-114.16094,9175
59864,"MT",47.540256,-114.12898,6182
59865,"MT",47.317264,-114.04402,2886
59866,"MT",47.3245,-115.13788,810
59867,"MT",47.417172,-115.45113,230
59868,"MT",47.222677,-113.52551,1886
59870,"MT",46.53135,-114.03182,8583
59871,"MT",45.887807,-113.84407,214
59872,"MT",47.113918,-114.84507,2165
59873,"MT",47.710209,-115.23463,2687
59874,"MT",47.844268,-115.60569,1278
59875,"MT",46.39449,-114.18711,3480
59901,"MT",48.201414,-114.32202,39333
59910,"MT",47.802143,-114.30638,404
59911,"MT",47.952716,-113.96215,6908
59912,"MT",48.438331,-114.23052,12003
59913,"MT",48.428564,-114.01396,679
59914,"MT",47.868708,-114.2778,295
59915,"MT",47.829886,-114.39536,183
59916,"MT",48.249467,-113.62889,115
59917,"MT",48.840305,-114.99727,3722
59918,"MT",48.75853,-114.84363,392
59919,"MT",48.185481,-113.83078,911
59920,"MT",48.034766,-114.49865,733
59921,"MT",48.605472,-113.88505,1
59922,"MT",48.005656,-114.24184,1937
59923,"MT",48.309374,-115.3286,10284
59925,"MT",48.080862,-114.80804,825
59926,"MT",48.36435,-113.98182,441
59927,"MT",48.595224,-114.70843,143
59928,"MT",48.863964,-114.42793,70
59929,"MT",47.923911,-114.37322,169
59930,"MT",48.875701,-115.27461,811
59931,"MT",47.911242,-114.19568,224
59932,"MT",48.073924,-114.22384,976
59933,"MT",48.68464,-114.74914,14
59934,"MT",48.611903,-114.90532,442
59935,"MT",48.671585,-115.862,3172
59936,"MT",48.497774,-113.92599,422
59937,"MT",48.409454,-114.43069,11619
60002,"IL",42.46617,-88.09995,19350
60004,"IL",42.108428,-87.97723,53118
60005,"IL",42.069327,-87.98464,28884
60007,"IL",42.005978,-87.99847,35281
60008,"IL",42.07506,-88.02508,23406
60010,"IL",42.160791,-88.15231,40110
60012,"IL",42.265643,-88.31664,10087
60013,"IL",42.217523,-88.24338,24079
60014,"IL",42.226623,-88.33066,44525
60015,"IL",42.169325,-87.86556,27291
60016,"IL",42.047178,-87.89058,58500
60018,"IL",42.008429,-87.89234,30046
60020,"IL",42.409445,-88.17822,6237
60021,"IL",42.194946,-88.21676,5764
60022,"IL",42.130976,-87.76252,8602
60025,"IL",42.07672,-87.81922,49556
60029,"IL",42.056529,-87.79286,341
60030,"IL",42.338955,-88.03433,32426
60031,"IL",42.375821,-87.93517,37377
60033,"IL",42.424338,-88.61431,13231
60034,"IL",42.468318,-88.43125,1931
60035,"IL",42.181875,-87.80956,29757
60037,"IL",42.21196,-87.80808,878
60040,"IL",42.205724,-87.81421,5601
60041,"IL",42.372721,-88.15303,9285
60042,"IL",42.277691,-88.20074,8800
60043,"IL",42.088128,-87.716,2550
60044,"IL",42.286222,-87.86309,15517
60045,"IL",42.238087,-87.86093,22232
60046,"IL",42.410687,-88.05462,30267
60047,"IL",42.199957,-88.05859,38288
60048,"IL",42.290922,-87.95169,28418
60050,"IL",42.348406,-88.24769,48092
60053,"IL",42.041999,-87.78882,21681
60056,"IL",42.065427,-87.93621,57158
60060,"IL",42.263623,-88.01172,36687
60061,"IL",42.229856,-87.96779,20805
60062,"IL",42.124576,-87.84303,40175
60064,"IL",42.326072,-87.85202,16044
60067,"IL",42.10979,-88.04917,50881
60068,"IL",42.01183,-87.84158,37690
60069,"IL",42.188074,-87.92717,7126
60070,"IL",42.105576,-87.92816,16347
60071,"IL",42.464639,-88.3028,2870
60072,"IL",42.405464,-88.30274,358
60073,"IL",42.366253,-88.09647,38829
60074,"IL",42.143819,-88.02546,23584
60076,"IL",42.03618,-87.7321,34367
60077,"IL",42.033313,-87.75764,25088
60081,"IL",42.441869,-88.22167,8486
60083,"IL",42.428187,-87.92935,5521
60084,"IL",42.263181,-88.14328,12994
60085,"IL",42.361271,-87.86187,73069
60087,"IL",42.404272,-87.86525,23701
60088,"IL",42.312372,-87.85284,13546
60089,"IL",42.167638,-87.96393,41734
60090,"IL",42.131526,-87.92958,36526
60091,"IL",42.077178,-87.72373,27427
60093,"IL",42.104127,-87.75016,19580
60096,"IL",42.48067,-87.83018,6901
60097,"IL",42.384504,-88.3495,10453
60098,"IL",42.316121,-88.43884,27613
60099,"IL",42.451371,-87.84862,29657
60101,"IL",41.931573,-88.00222,37800
60102,"IL",42.17315,-88.31849,48410
60103,"IL",41.977477,-88.17257,75805
60104,"IL",41.882924,-87.87642,20593
60106,"IL",41.956479,-87.95117,22248
60107,"IL",42.023977,-88.17657,35648
60108,"IL",41.94954,-88.08256,22058
60109,"IL",42.052112,-88.54829,166
60110,"IL",42.121188,-88.27227,31834
60111,"IL",41.998231,-88.84223,269
60112,"IL",41.921121,-88.6899,1312
60113,"IL",41.93171,-88.96438,292
60115,"IL",41.924127,-88.74617,42389
60118,"IL",42.101502,-88.28891,14637
60119,"IL",41.876506,-88.46429,7563
60120,"IL",42.037176,-88.25922,48358
60123,"IL",42.034776,-88.32393,54989
60126,"IL",41.89103,-87.94181,45548
60129,"IL",42.034502,-88.97084,297
60130,"IL",41.871331,-87.81235,15688
60131,"IL",41.93548,-87.87468,19318
60134,"IL",41.885728,-88.31957,21459
60135,"IL",42.10028,-88.6906,5957
60136,"IL",42.099479,-88.36942,1481
60137,"IL",41.869779,-88.06285,38072
60139,"IL",41.920228,-88.07891,32221
60140,"IL",42.086218,-88.5036,7332
60141,"IL",41.858028,-87.83865,230
60142,"IL",42.171973,-88.42891,7798
60143,"IL",41.972328,-88.02196,10004
60145,"IL",42.102014,-88.76647,2585
60146,"IL",42.100571,-88.87665,2253
60148,"IL",41.875429,-88.01723,50290
60150,"IL",41.933061,-88.88293,1675
60151,"IL",41.91842,-88.57626,3562
60152,"IL",42.242199,-88.61034,10934
60153,"IL",41.880281,-87.84455,26860
60154,"IL",41.851257,-87.88351,16573
60155,"IL",41.857931,-87.85477,8271
60157,"IL",41.970628,-88.05606,2089
60160,"IL",41.89988,-87.85978,23298
60162,"IL",41.872997,-87.90101,8500
60163,"IL",41.886794,-87.91052,5256
60164,"IL",41.91823,-87.89627,21553
60165,"IL",41.90158,-87.88046,5096
60171,"IL",41.92583,-87.84013,10579
60172,"IL",41.980761,-88.08704,25479
60173,"IL",42.051927,-88.04814,12087
60174,"IL",41.919808,-88.30498,31611
60175,"IL",41.944577,-88.38326,18122
60176,"IL",41.95683,-87.87193,11580
60177,"IL",41.99215,-88.30609,16722
60178,"IL",41.990505,-88.68704,16542
60180,"IL",42.229437,-88.52606,1724
60181,"IL",41.880429,-87.97813,30352
60184,"IL",41.953427,-88.25176,750
60185,"IL",41.891978,-88.20502,33102
60187,"IL",41.858279,-88.10904,61677
60188,"IL",41.918578,-88.13688,43143
60190,"IL",41.875228,-88.15261,12178
60191,"IL",41.962979,-87.97688,14861
60192,"IL",42.065827,-88.21399,2033
60193,"IL",42.01299,-88.09675,40621
60194,"IL",42.037108,-88.10719,41361
60195,"IL",42.067809,-88.10828,30038
60201,"IL",42.056391,-87.69684,42005
60202,"IL",42.030327,-87.68828,32208
60203,"IL",42.048879,-87.7175,4539
60301,"IL",41.887981,-87.79562,2259
60302,"IL",41.893941,-87.78899,32440
60304,"IL",41.87355,-87.7885,17825
60305,"IL",41.893031,-87.81718,11635
60401,"IL",41.350484,-87.62408,5593
60402,"IL",41.836981,-87.79095,60418
60406,"IL",41.656592,-87.68154,25344
60407,"IL",41.230524,-88.25503,1648
60408,"IL",41.262178,-88.22307,5243
60409,"IL",41.614188,-87.54638,38933
60410,"IL",41.439518,-88.20898,7715
60411,"IL",41.511307,-87.6101,60732
60415,"IL",41.702482,-87.77869,13764
60416,"IL",41.292011,-88.2783,7280
60417,"IL",41.439034,-87.61173,15773
60419,"IL",41.626839,-87.59865,25676
60420,"IL",41.089453,-88.42783,6092
60421,"IL",41.429681,-88.10284,3493
60422,"IL",41.539384,-87.68424,9332
60423,"IL",41.501178,-87.83875,22917
60424,"IL",41.174117,-88.30954,2331
60425,"IL",41.544584,-87.61289,8959
60426,"IL",41.609078,-87.66264,48080
60429,"IL",41.574034,-87.67857,15958
60430,"IL",41.556734,-87.66464,20963
60431,"IL",41.52493,-88.19022,23435
60432,"IL",41.533631,-88.05592,21555
60433,"IL",41.511644,-88.05698,17650
60435,"IL",41.54338,-88.11963,52381
60436,"IL",41.50798,-88.10553,16236
60437,"IL",41.168761,-88.55792,221
60438,"IL",41.565685,-87.54819,28880
60439,"IL",41.676028,-87.98258,20088
60440,"IL",41.703097,-88.07462,46412
60441,"IL",41.598235,-88.02753,49295
60442,"IL",41.407474,-87.96883,6250
60443,"IL",41.503468,-87.73695,15094
60444,"IL",41.243419,-88.40325,1532
60445,"IL",41.631683,-87.73309,25890
60446,"IL",41.64273,-88.09934,20094
60447,"IL",41.473553,-88.29167,7127
60448,"IL",41.536782,-87.88582,19674
60449,"IL",41.422555,-87.75531,5713
60450,"IL",41.370642,-88.40749,19092
60451,"IL",41.509231,-87.96475,27328
60452,"IL",41.605633,-87.75356,27717
60453,"IL",41.715082,-87.7546,54619
60455,"IL",41.742432,-87.80678,15984
60456,"IL",41.730533,-87.73198,4506
60457,"IL",41.723782,-87.82825,14289
60458,"IL",41.746432,-87.83557,14097
60459,"IL",41.744082,-87.77022,28096
60460,"IL",41.00148,-88.52981,1549
60461,"IL",41.51829,-87.69274,4621
60462,"IL",41.623532,-87.83542,38438
60463,"IL",41.663548,-87.79148,13403
60464,"IL",41.664582,-87.84378,9305
60465,"IL",41.699432,-87.82977,17323
60466,"IL",41.472934,-87.68767,30294
60467,"IL",41.598255,-87.89201,20788
60468,"IL",41.331114,-87.79917,5321
60469,"IL",41.628034,-87.68694,4537
60470,"IL",41.169068,-88.6494,653
60471,"IL",41.483844,-87.72134,12806
60472,"IL",41.642933,-87.70814,6587
60473,"IL",41.597472,-87.59909,22396
60474,"IL",41.173313,-88.27494,744
60475,"IL",41.470084,-87.63369,9057
60476,"IL",41.570384,-87.60839,2615
60477,"IL",41.5738,-87.80389,56931
60478,"IL",41.561134,-87.72398,16282
60479,"IL",41.231718,-88.52659,782
60480,"IL",41.737616,-87.87778,4666
60481,"IL",41.298186,-88.1464,11131
60482,"IL",41.688827,-87.79265,11294
60490,"IL",41.684752,-88.14203,9489
60501,"IL",41.784832,-87.81,11160
60504,"IL",41.760067,-88.25218,45024
60505,"IL",41.756129,-88.29699,57114
60506,"IL",41.766029,-88.35254,51129
60510,"IL",41.845228,-88.30995,26437
60511,"IL",41.75537,-88.54865,1886
60512,"IL",41.706034,-88.41296,794
60513,"IL",41.822681,-87.84753,19075
60514,"IL",41.779533,-87.95798,17351
60515,"IL",41.80348,-88.01827,27692
60516,"IL",41.761463,-88.01334,30562
60517,"IL",41.75253,-88.04864,31629
60518,"IL",41.599139,-88.91932,3556
60519,"IL",41.778379,-88.24268,21
60520,"IL",41.776884,-88.64655,2811
60521,"IL",41.772915,-87.92996,37489
60523,"IL",41.837716,-87.96041,9896
60525,"IL",41.788536,-87.87605,32667
60526,"IL",41.829831,-87.8704,13251
60530,"IL",41.792378,-88.9516,604
60531,"IL",41.620636,-88.78895,2040
60532,"IL",41.789079,-88.08536,27161
60534,"IL",41.812331,-87.82318,10081
60536,"IL",41.598631,-88.55317,77
60537,"IL",41.56253,-88.59921,388
60538,"IL",41.721886,-88.32972,13585
60540,"IL",41.764779,-88.14579,42100
60541,"IL",41.529433,-88.53552,2565
60542,"IL",41.809387,-88.32931,10982
60543,"IL",41.684896,-88.34177,18571
60544,"IL",41.607624,-88.19736,43958
60545,"IL",41.665654,-88.53697,7669
60546,"IL",41.836131,-87.82163,15962
60548,"IL",41.645393,-88.63052,10870
60549,"IL",41.490329,-88.74998,557
60550,"IL",41.769322,-88.86858,1482
60551,"IL",41.527585,-88.68292,5196
60552,"IL",41.645998,-88.69,3865
60553,"IL",41.830628,-89.01704,685
60554,"IL",41.779939,-88.45183,4892
60555,"IL",41.82552,-88.19452,13725
60556,"IL",41.768498,-88.77539,1776
60557,"IL",41.438531,-88.76933,137
60558,"IL",41.805531,-87.90103,12572
60559,"IL",41.795358,-87.97778,25797
60560,"IL",41.631342,-88.43996,11711
60561,"IL",41.745623,-87.98108,23676
60563,"IL",41.794885,-88.16188,31582
60564,"IL",41.707118,-88.19634,31685
60565,"IL",41.728738,-88.12824,40503
60601,"IL",41.886456,-87.62325,5565
60602,"IL",41.882937,-87.62874,70
60603,"IL",41.880446,-87.63014,544
60604,"IL",41.877589,-87.62818,77
60605,"IL",41.860019,-87.6187,12688
60606,"IL",41.882582,-87.6376,1422
60607,"IL",41.875882,-87.65114,15725
60608,"IL",41.850532,-87.6699,92147
60609,"IL",41.814283,-87.65282,79592
60610,"IL",41.898582,-87.6371,47619
60611,"IL",41.904667,-87.62504,26525
60612,"IL",41.880682,-87.6877,38185
60613,"IL",41.953256,-87.6629,50608
60614,"IL",41.922682,-87.65432,65438
60615,"IL",41.801525,-87.60215,44636
60616,"IL",41.8474,-87.63126,47259
60617,"IL",41.719973,-87.5557,96287
60618,"IL",41.945681,-87.7048,98059
60619,"IL",41.744834,-87.60444,74904
60620,"IL",41.740483,-87.65282,85884
60621,"IL",41.776983,-87.6404,47575
60622,"IL",41.900332,-87.66927,75859
60623,"IL",41.850232,-87.718,108189
60624,"IL",41.879365,-87.72199,45472
60625,"IL",41.971614,-87.70256,91604
60626,"IL",42.009731,-87.66938,59764
60628,"IL",41.695434,-87.62255,87891
60629,"IL",41.777482,-87.71155,114301
60630,"IL",41.971044,-87.75869,54812
60631,"IL",41.99623,-87.81091,28886
60632,"IL",41.809299,-87.7105,87700
60633,"IL",41.655423,-87.55365,13280
60634,"IL",41.944454,-87.79654,74104
60636,"IL",41.776633,-87.66854,51304
60637,"IL",41.779384,-87.60544,57162
60638,"IL",41.787982,-87.7738,55716
60639,"IL",41.921431,-87.75415,93087
60640,"IL",41.973181,-87.6665,73786
60641,"IL",41.946431,-87.74576,73626
60643,"IL",41.696433,-87.65993,52428
60644,"IL",41.881331,-87.75671,59043
60645,"IL",42.008956,-87.69634,43633
60646,"IL",41.995331,-87.7601,27057
60647,"IL",41.921126,-87.70085,98989
60649,"IL",41.761734,-87.57072,54757
60651,"IL",41.901485,-87.74055,77378
60652,"IL",41.7446,-87.71188,38992
60653,"IL",41.819833,-87.61269,34683
60655,"IL",41.696283,-87.69912,29061
60656,"IL",41.97508,-87.8163,26756
60657,"IL",41.940832,-87.65852,66828
60659,"IL",41.991381,-87.70378,39193
60660,"IL",41.990631,-87.6667,47775
60661,"IL",41.882082,-87.64461,4190
60706,"IL",41.96418,-87.81686,23045
60707,"IL",41.922681,-87.80805,42735
